Date,Affiliate,Clicks,GrossSales,Voids,NetSales,NumberofSales,ManualCredits,Commissions,Conversion,EPC,AverageOrder,AffiliateID,Organization,Website,NumbSales,NumbLeads,NumbTwoTier,NumbBonuses,NumbPayPerCall,NumbLeapFrog,SaleCommissions,LeadCommissions,TwoTierCommissions,BonusCommissions,PayPerCallCommissions,LeapFrogCommissions,TransactionFees
9-13-2020,140995-Savings.com Inc-www.savings.com,10,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,140995,Savings.com Inc,www.savings.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,2284878-Tuck.com LLC-www.sleepfoundation.org/,10,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2284878,"Tuck.com, LLC",www.sleepfoundation.org/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,2053730-WW Affiliate-www.yourbestmattress247.com,5,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2053730,WW Affiliate,www.yourbestmattress247.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,514792-CBS Interactive Inc.-www.cnet.com,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,514792,CBS Interactive Inc.,www.cnet.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,745788-digidip GmbH-digidip.net,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,745788,digidip GmbH,digidip.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,1242889-RIZKNOWS LLC-www.rizknows.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1242889,RIZKNOWS LLC,www.rizknows.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,2364026-OutWork24-fallingasleep.net,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2364026,OutWork24,fallingasleep.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,154911-CouponCabin LLC-www.couponcabin.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,154911,"CouponCabin, LLC",www.couponcabin.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,213636-SurfMyAds.com-www.promocodes.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,213636,SurfMyAds.com,www.promocodes.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,1014069-Mutzel Nutrition LLC-highintensityhealth.com/,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1014069,Mutzel Nutrition LLC,highintensityhealth.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,1372745-SavvyShop-savvyshopworld.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1372745,SavvyShop,savvyshopworld.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,1413766-LinkGains (HK) Limited-www.hotdeals.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1413766,LinkGains (HK) Limited,www.hotdeals.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,1578665-Mattress Advisor LLC-sleepopolis.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1578665,Mattress Advisor LLC,sleepopolis.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,1772040-Meredith Corporation-www.realsimple.com/,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1772040,Meredith Corporation,www.realsimple.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,2316883-HigherDOSE LLC-higherdose.com/,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2316883,HigherDOSE LLC,higherdose.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,318676-Capital Intellect Inc.-www.befrugal.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,318676,"Capital Intellect, Inc.",www.befrugal.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,742098-adgoal GmbH-www.adgoal.net,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,742098,adgoal GmbH,www.adgoal.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,930703-Antifragile Fit-antifragile.fit,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,930703,Antifragile Fit,antifragile.fit,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,1007528-Buy Like Me Inc-www.sleepdelivered.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1007528,Buy Like Me Inc,www.sleepdelivered.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,1140999-Chichihaha Limited-www.couponbirds.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1140999,Chichihaha Limited,www.couponbirds.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,1238556-YIELDKIT GmbH-yieldkit.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1238556,YIELDKIT GmbH,yieldkit.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,1273061-BRAND REWARD (HONG KONG) LIMITED-www.brandreward.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1273061,BRAND REWARD (HONG KONG) LIMITED,www.brandreward.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,1307407-VerticalScope Inc.-thesleepjudge.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1307407,VerticalScope Inc.,thesleepjudge.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,1538097-Wildfire Systems Inc.-wildfire-corp.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1538097,"Wildfire Systems, Inc.",wildfire-corp.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,2015681-Fresh Healthy Media LLC-vegnews.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2015681,"Fresh Healthy Media, LLC",vegnews.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-13-2020,2075116-Arif Bilal-www.fivestarcoupon.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2075116,Arif Bilal,www.fivestarcoupon.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
